
Query: measurement of dielectric constant of liquids by the use of microwave techniques
  1. 8172
  2. 5502
X 193. 7366
X 194. 6534
X 195. 1314
X 196. 3276
X 197. 417
X 198. 2311
X 199. 3234
X 200. 10015
X 201. 2947
X 202. 4826
X 203. 4320
X 204. 471
X 205. 2458
X 206. 9475
X 207. 2562
X 208. 3388
X 209. 6350
X 210. 356
X 211. 503
X 212. 1345
X 213. 6719
X 214. 11040
X 215. 6075
X 216. 7279
X 217. 11303
X 218. 1079
X 219. 1312
X 220. 8200
X 221. 8297
X 222. 8802
X 223. 10484
X 224. 10011
X 225. 6909
X 226. 6697
X 227. 8106
X 228. 315
X 229. 3568
X 230. 9507
X 231. 5355
  232. 9301
X 233. 9410
X 234. 7654
X 235. 7560
X 236. 1057
X 237. 8669
X 238. 9946
X 239. 6348
X 240. 2069
X 241. 2372
X 242. 3061
X 243. 10332
X 244. 10037
X 245. 11027
X 246. 1261
X 247. 2196
X 248. 3846
X 249. 523
X 250. 9543
X 251. 424
X 252. 10753
X 253. 9700
X 254. 940
X 255. 1610
X 256. 7277
X 257. 2767
X 258. 4601
X 259. 3942
X 260. 7647
X 261. 3301
X 262. 6139
X 263. 8021
X 264. 7527
X 265. 4356
X 266. 2264
X 267. 7718
X 268. 3747
X 269. 7790
X 270. 7556
X 271. 5558
X 272. 159
X 273. 6445
X 274. 5147
X 275. 5576
X 276. 1714
X 277. 4714
X 278. 6971
X 279. 1745
X 280. 8697
X 281. 1077
X 282. 4430
X 283. 6533
X 284. 7180
X 285. 8331
X 286. 9192
X 287. 155
X 288. 2318
X 289. 4203
X 290. 5469
X 291. 3484
X 292. 1899
X 293. 8327
X 294. 5950
X 295. 9086
X 296. 281
X 297. 654
X 298. 2064
X 299. 3521
X 300. 8828
X 301. 9302
X 302. 9928
X 303. 6983
X 304. 2044
X 305. 5154
X 306. 6623
X 307. 5243
X 308. 8329
X 309. 261
X 310. 399
X 311. 1330
X 312. 2133
X 313. 2979
X 314. 3629
X 315. 3844
X 316. 9176
X 317. 9332
X 318. 378
X 319. 1505
X 320. 3819
X 321. 9239
X 322. 400
X 323. 3483
X 324. 9279
X 325. 3452
X 326. 7742
X 327. 7481
X 328. 1333
X 329. 1384
X 330. 3851
X 331. 7245
X 332. 6082
X 333. 9801
X 334. 10805
X 335. 10057
X 336. 1072
X 337. 7570
X 338. 9423
X 339. 3715
X 340. 8427
X 341. 10172
X 342. 420
X 343. 3159
X 344. 4545
X 345. 8552
X 346. 4930
X 347. 6246
X 348. 1012
X 349. 1685
X 350. 2117
X 351. 3919
X 352. 6890
X 353. 7304
X 354. 8972
X 355. 9641
X 356. 10284
X 357. 10423
X 358. 10581
X 359. 4077
X 360. 5269
X 361. 10042
X 362. 10874
X 363. 2992
X 364. 775
X 365. 5733
X 366. 6886
X 367. 3183
X 368. 6978
X 369. 7914
X 370. 4424
X 371. 6712
X 372. 254
X 373. 3266
X 374. 3396
X 375. 7450
X 376. 9420
X 377. 11315
X 378. 4057
X 379. 9856
X 380. 8237
X 381. 10967
X 382. 1105
X 383. 3543
X 384. 4917
X 385. 5673
X 386. 5844
X 387. 6008
X 388. 7289
X 389. 6974
X 390. 6449
X 391. 5851
X 392. 7077
X 393. 4195
X 394. 5182
X 395. 5743
X 396. 10706
X 397. 11056
X 398. 506
X 399. 511
X 400. 947
X 401. 1137
X 402. 4446
X 403. 4872
X 404. 3505
X 405. 4046
X 406. 6422
X 407. 7987
X 408. 11122
X 409. 220
X 410. 485
X 411. 1010
X 412. 1337
X 413. 1732
X 414. 2143
X 415. 2261
X 416. 2370
X 417. 3223
X 418. 3272
X 419. 3504
X 420. 3631
X 421. 3700
X 422. 4146
X 423. 4444
X 424. 8884
X 425. 9418
X 426. 9528
X 427. 9659
X 428. 10043
X 429. 5476
X 430. 7364
X 431. 6211
X 432. 5528
X 433. 3307
X 434. 5302
X 435. 5315
X 436. 6150
X 437. 11229
X 438. 7309
X 439. 8223
X 440. 5846
X 441. 5833
X 442. 7696
X 443. 8321
X 444. 8326
X 445. 2183
X 446. 4461
X 447. 5822
X 448. 5982
X 449. 9189
X 450. 11193
X 451. 282
X 452. 1956
X 453. 9010
X 454. 1713
X 455. 1975
X 456. 2427
X 457. 2586
X 458. 4211
X 459. 4538
X 460. 4843
X 461. 5643
X 462. 7688
X 463. 11288
X 464. 5329
X 465. 6216
X 466. 10337
X 467. 1874
X 468. 2431
X 469. 3215
X 470. 5030
X 471. 9253
X 472. 10398
X 473. 10551
X 474. 10839
X 475. 74
X 476. 2518
X 477. 2685
X 478. 4184
X 479. 4302
X 480. 5001
X 481. 6404
X 482. 6826
X 483. 7242
X 484. 9085
X 485. 10633
X 486. 10843
X 487. 10936
X 488. 11177
X 489. 3733
X 490. 6332
X 491. 11397
X 492. 2473
X 493. 21
X 494. 3392
X 495. 10170
X 496. 8203
X 497. 9467
X 498. 10743
X 499. 1608
X 500. 3969
X 501. 5648
X 502. 7559
X 503. 7699
X 504. 934
X 505. 2687
X 506. 3591
X 507. 5480
X 508. 6627
X 509. 275
X 510. 2312
X 511. 2950
X 512. 4440
X 513. 5351
X 514. 5749
X 515. 916
X 516. 1355
X 517. 3555
X 518. 6253
X 519. 6940
X 520. 9622
X 521. 10298
X 522. 10469
X 523. 303
X 524. 4723
X 525. 5850
X 526. 6769
X 527. 7809
X 528. 10552
X 529. 971
X 530. 4823
X 531. 5406
X 532. 7907
X 533. 4331
X 534. 7469
X 535. 7700
X 536. 5441
X 537. 2442
X 538. 5819
X 539. 7269
X 540. 526
X 541. 1472
X 542. 3062
X 543. 5042
X 544. 10024
X 545. 10626
X 546. 2364
X 547. 3670
X 548. 4455
X 549. 5241
X 550. 5687
X 551. 2513
X 552. 8788
X 553. 10164
X 554. 7711
X 555. 305
X 556. 406
X 557. 1460
X 558. 2968
X 559. 3498
X 560. 3508
X 561. 5045
X 562. 6357
X 563. 6884
X 564. 6915
X 565. 7190
X 566. 7262
X 567. 8251
X 568. 8567
X 569. 9698
X 570. 10044
X 571. 10065
X 572. 5148
X 573. 9706
X 574. 146
X 575. 428
X 576. 3002
X 577. 5748
X 578. 9431
X 579. 10854
X 580. 2554
X 581. 4435
X 582. 4740
X 583. 8207
X 584. 8224
X 585. 10087
X 586. 11378
X 587. 4967
X 588. 5478
X 589. 5059
X 590. 6219
X 591. 783
X 592. 959
X 593. 988
X 594. 1431
X 595. 2061
X 596. 3315
X 597. 3454
X 598. 3949
X 599. 4474
X 600. 4528
X 601. 4922
X 602. 5057
X 603. 5468
X 604. 5908
X 605. 6379
X 606. 6447
X 607. 7503
X 608. 8370
X 609. 8564
X 610. 8776
X 611. 9288
X 612. 9667
X 613. 9821
X 614. 10240
X 615. 3803
X 616. 4847
X 617. 8489
X 618. 23
X 619. 668
X 620. 2489
X 621. 3080
X 622. 3220
X 623. 3251
X 624. 3574
X 625. 10250
X 626. 10367
X 627. 11069
X 628. 8953
X 629. 573
X 630. 1718
X 631. 2055
X 632. 3066
X 633. 4342
X 634. 5041
X 635. 5357
X 636. 8548
X 637. 8673
X 638. 9201
X 639. 9683
X 640. 9944
X 641. 10624
X 642. 11047
X 643. 6906
X 644. 122
X 645. 662
X 646. 755
X 647. 1554
X 648. 2028
X 649. 2079
X 650. 3585
X 651. 6123
X 652. 3859
X 653. 4943
X 654. 6792
X 655. 1315
X 656. 2191
X 657. 3977
X 658. 4192
X 659. 4622
X 660. 7372
X 661. 8005
X 662. 9542
X 663. 10217
X 664. 6789
X 665. 7565
X 666. 8322
X 667. 1071
X 668. 2317
X 669. 2441
X 670. 3148
X 671. 3850
X 672. 4207
X 673. 5253
X 674. 5448
X 675. 7099
X 676. 7890
X 677. 8821
X 678. 9083
X 679. 9415
X 680. 9544
X 681. 9943
X 682. 9945
X 683. 10163
X 684. 10466
X 685. 11306
X 686. 635
X 687. 1596
X 688. 5860
X 689. 1925
X 690. 6817
X 691. 1764
X 692. 2705
X 693. 2731
X 694. 3510
X 695. 4453
X 696. 8243
X 697. 9666
X 698. 10513
X 699. 10741
X 700. 10930
X 701. 2931
X 702. 6748
X 703. 5695
X 704. 4808
X 705. 6074
X 706. 6115
X 707. 6287
X 708. 8151
X 709. 7284
X 710. 6430
X 711. 4862
X 712. 5191
X 713. 8537
X 714. 8948
X 715. 9400
X 716. 10887
X 717. 7569
X 718. 639
X 719. 2042
X 720. 2180
X 721. 3042
X 722. 4056
X 723. 4069
X 724. 4274
X 725. 5542
X 726. 7047
X 727. 7233
X 728. 7621
X 729. 10821
X 730. 1322
X 731. 1450
X 732. 2689
X 733. 2973
X 734. 3140
X 735. 4550
X 736. 5027
X 737. 5259
X 738. 5658
X 739. 5986
X 740. 6054
X 741. 7278
X 742. 7807
X 743. 9072
X 744. 9533
X 745. 9690
X 746. 9789
X 747. 10643
X 748. 11034
X 749. 4598
X 750. 8204
X 751. 3719
X 752. 109
X 753. 1662
X 754. 2893
X 755. 4288
X 756. 5110
X 757. 5332
X 758. 6823
X 759. 8356
X 760. 10012
X 761. 1066
X 762. 1739
X 763. 1861
X 764. 3501
X 765. 5473
X 766. 10766
X 767. 1138
X 768. 1249
X 769. 3323
X 770. 4584
X 771. 6409
X 772. 7624
X 773. 8189
X 774. 8418
X 775. 9626
X 776. 1136
X 777. 1148
X 778. 2597
X 779. 4055
X 780. 4927
X 781. 10174
X 782. 11398
X 783. 828
X 784. 1594
X 785. 2222
X 786. 2295
X 787. 2376
X 788. 2548
X 789. 4061
X 790. 4068
X 791. 4186
X 792. 4345
X 793. 5905
X 794. 5971
X 795. 6738
X 796. 8530
X 797. 8985
X 798. 9464
X 799. 5659
X 800. 7283
X 801. 8227
X 802. 8235
X 803. 5660
X 804. 6341
X 805. 6781
X 806. 6973
X 807. 7171
X 808. 8132
X 809. 9797
X 810. 3957
X 811. 5134
X 812. 1321
X 813. 2316
X 814. 3038
X 815. 3270
X 816. 3621
X 817. 4429
X 818. 4609
X 819. 4721
X 820. 5562
X 821. 5853
X 822. 6619
X 823. 6759
X 824. 7345
X 825. 7804
X 826. 8446
X 827. 8660
X 828. 9691
X 829. 9868
X 830. 6463
X 831. 9697
X 832. 1731
X 833. 2482
X 834. 7400
X 835. 10609
X 836. 6618
X 837. 7936
X 838. 9835
X 839. 701
X 840. 2332
X 841. 2379
X 842. 3311
X 843. 4243
X 844. 4352
X 845. 4688
X 846. 5193
X 847. 5213
X 848. 5577
X 849. 5637
X 850. 6450
X 851. 7634
X 852. 7904
X 853. 8242
X 854. 8533
X 855. 9905
X 856. 10361
X 857. 10372
X 858. 2426
X 859. 3716
X 860. 5248
X 861. 5470
X 862. 5738
X 863. 10319
X 864. 11037
X 865. 1080
X 866. 4090
X 867. 5067
X 868. 5584
X 869. 5958
X 870. 6175
X 871. 6265
X 872. 7293
X 873. 7377
X 874. 7747
X 875. 8375
X 876. 2711
X 877. 3611
X 878. 5196
X 879. 6462
X 880. 6664
X 881. 6672
X 882. 7165
X 883. 8066
X 884. 9836
X 885. 1
X 886. 69
X 887. 484
X 888. 609
X 889. 894
X 890. 978
X 891. 1142
X 892. 1425
X 893. 1603
X 894. 1674
X 895. 1940
X 896. 2026
X 897. 2322
X 898. 2408
X 899. 2502
X 900. 2635
X 901. 2741
X 902. 2749
X 903. 2906
X 904. 3007
X 905. 3120
X 906. 3350
X 907. 3595
X 908. 4065
X 909. 4879
X 910. 4910
X 911. 5130
X 912. 5612
X 913. 6155
X 914. 6489
X 915. 6595
X 916. 7423
X 917. 7525
X 918. 7829
X 919. 7846
X 920. 7996
X 921. 8740
X 922. 8767
X 923. 8815
X 924. 8937
X 925. 9046
X 926. 9492
X 927. 10023
X 928. 10323
X 929. 10559
X 930. 10594
X 931. 10761
X 932. 10976
X 933. 11273
X 934. 11393
X 935. 11414
X 936. 64
X 937. 3545
X 938. 3941
X 939. 4067
X 940. 5230
X 941. 5352
X 942. 7590
X 943. 8268
X 944. 9829
X 945. 11287
X 946. 1957
X 947. 2951
X 948. 3260
X 949. 3493
X 950. 3509
X 951. 4080
X 952. 4328
X 953. 5043
X 954. 5246
X 955. 5479
X 956. 5755
X 957. 5974
X 958. 7172
X 959. 7367
X 960. 7557
X 961. 7992
X 962. 8226
X 963. 8439
X 964. 9947
X 965. 10890
X 966. 2045
X 967. 3206
X 968. 4423
X 969. 4916
X 970. 4963
X 971. 6820
X 972. 7572
X 973. 10159
X 974. 10271
X 975. 6527
X 976. 556
X 977. 821
X 978. 1319
X 979. 2934
X 980. 4257
X 981. 5208
X 982. 6797
X 983. 7272
X 984. 8125
X 985. 8482
X 986. 8581
X 987. 9087
X 988. 10402
X 989. 11207
X 990. 1035
X 991. 1145
X 992. 1278
X 993. 2774
X 994. 3237
X 995. 6132
X 996. 6750
X 997. 7491
X 998. 373
X 999. 734
X 1000. 1171
Average Precision: 0.09487971074790401

Query: the theory of stability in relation to control systems with relay elements
X 1. 9558
X 2. 8198
X 3. 8206
X 4. 1455
X 5. 11164
X 6. 8103
X 7. 8951
  8. 6857
X 9. 7067
X 10. 8950
X 11. 9073
X 12. 1584
X 13. 921
X 14. 5536
X 15. 5729
X 16. 1297
X 17. 6864
X 18. 129
X 19. 4346
X 20. 6866
X 21. 1848
X 22. 3361
X 23. 4617
  24. 6332
X 25. 3183
X 26. 6144
X 27. 5152
X 28. 5441
X 29. 4318
X 30. 4013
X 31. 9301
X 32. 2975
X 33. 6257
X 34. 8197
X 35. 942
X 36. 4087
X 37. 8946
X 38. 8640
X 39. 6858
X 40. 812
X 41. 2787
X 42. 5538
X 43. 6951
X 44. 6987
X 45. 9935
X 46. 1944
X 47. 7346
X 48. 4930
X 49. 3708
X 50. 11163
X 51. 918
X 52. 7492
X 53. 6523
X 54. 8759
X 55. 8675
X 56. 4528
X 57. 7342
X 58. 8674
X 59. 4888
X 60. 4837
X 61. 9923
X 62. 9278
X 63. 6081
X 64. 8524
X 65. 4414
X 66. 924
X 67. 7790
  68. 7503
X 69. 2981
X 70. 7343
X 71. 1726
X 72. 9287
X 73. 5660
X 74. 1833
  75. 7763
X 76. 7682
X 77. 1051
  78. 8016
X 79. 11310
X 80. 634
X 81. 10483
X 82. 9235
X 83. 3707
X 84. 3655
X 85. 3836
X 86. 3475
X 87. 4820
X 88. 5550
X 89. 6145
X 90. 2956
X 91. 9959
X 92. 26
X 93. 6633
X 94. 6440
X 95. 5881
X 96. 527
X 97. 28
X 98. 1162
X 99. 5161
X 100. 5727
X 101. 7578
X 102. 37
X 103. 9068
X 104. 9275
X 105. 7775
X 106. 4803
X 107. 4134
X 108. 5735
X 109. 1867
X 110. 10149
X 111. 136
X 112. 788
X 113. 5162
X 114. 4022
X 115. 4073
X 116. 6988
X 117. 770
X 118. 7760
X 119. 5726
X 120. 6670
X 121. 7487
X 122. 8918
X 123. 3258
X 124. 5737
X 125. 7985
X 126. 6051
X 127. 4186
X 128. 10608
X 129. 8202
X 130. 9850
X 131. 3065
X 132. 7564
X 133. 2049
X 134. 1939
X 135. 5450
X 136. 8219
X 137. 5366
X 138. 919
X 139. 1301
X 140. 1735
X 141. 2070
X 142. 5127
X 143. 7456
X 144. 9571
X 145. 506
X 146. 4588
X 147. 4951
X 148. 7386
X 149. 4056
X 150. 4516
X 151. 5740
X 152. 1458
X 153. 1752
X 154. 10495
X 155. 4484
X 156. 6040
X 157. 2823
X 158. 3984
X 159. 3293
X 160. 8383
X 161. 7729
X 162. 5431
X 163. 8100
X 164. 292
X 165. 801
X 166. 10347
X 167. 9161
X 168. 10326
X 169. 8447
X 170. 4300
X 171. 4925
  172. 5985
X 173. 7550
X 174. 11030
X 175. 2933
X 176. 3710
X 177. 7762
X 178. 8211
X 179. 10320
X 180. 9705
X 181. 2072
X 182. 2171
X 183. 2198
X 184. 3491
X 185. 10711
X 186. 8302
X 187. 5824
X 188. 9559
X 189. 9575
X 190. 5993
X 191. 7554
X 192. 8334
X 193. 9924
X 194. 2167
X 195. 3480
X 196. 7600
X 197. 7782
X 198. 3760
X 199. 7988
X 200. 3613
X 201. 3388
X 202. 7157
X 203. 5838
X 204. 8652
X 205. 11293
X 206. 5351
X 207. 6807
X 208. 7939
X 209. 11266
X 210. 4199
X 211. 6709
X 212. 4729
X 213. 8200
X 214. 8243
X 215. 5437
X 216. 4188
X 217. 5829
X 218. 7885
X 219. 9925
X 220. 2052
X 221. 2168
X 222. 5625
X 223. 4816
X 224. 1615
X 225. 2448
X 226. 4952
X 227. 2
X 228. 6611
X 229. 810
X 230. 4061
X 231. 9072
X 232. 10363
X 233. 6763
X 234. 2291
X 235. 4133
X 236. 5821
X 237. 5822
X 238. 8639
X 239. 10186
X 240. 11193
X 241. 4303
X 242. 4730
X 243. 417
X 244. 1690
  245. 4705
X 246. 6885
X 247. 6356
X 248. 2804
X 249. 2039
X 250. 8520
X 251. 11053
X 252. 4344
X 253. 10446
X 254. 9937
X 255. 637
X 256. 2306
X 257. 9188
X 258. 11170
X 259. 11410
X 260. 6408
X 261. 3796
X 262. 1769
X 263. 3780
X 264. 6978
X 265. 9931
X 266. 6901
X 267. 8113
X 268. 8959
X 269. 22
X 270. 2075
X 271. 8199
X 272. 9948
X 273. 10365
X 274. 1891
X 275. 9414
X 276. 11184
X 277. 3003
X 278. 7877
X 279. 8207
X 280. 8948
X 281. 10315
X 282. 1390
X 283. 5021
X 284. 6147
X 285. 6734
X 286. 3732
X 287. 6792
  288. 6600
X 289. 6968
X 290. 8564
X 291. 8118
X 292. 1196
X 293. 8056
X 294. 9941
X 295. 11424
X 296. 6821
X 297. 5980
X 298. 11191
X 299. 3690
X 300. 3222
X 301. 5654
X 302. 6814
X 303. 10064
X 304. 5549
X 305. 7253
X 306. 4183
X 307. 7715
X 308. 7888
X 309. 1159
X 310. 4190
X 311. 9537
X 312. 3077
X 313. 4239
X 314. 4292
X 315. 4821
X 316. 8234
X 317. 8829
X 318. 9553
X 319. 5229
X 320. 10231
X 321. 4683
X 322. 9952
X 323. 5453
X 324. 4438
X 325. 265
X 326. 429
X 327. 8650
X 328. 10021
X 329. 8303
X 330. 3733
X 331. 1303
X 332. 1841
X 333. 3610
X 334. 3051
X 335. 4583
X 336. 3749
X 337. 6444
X 338. 8328
X 339. 6764
X 340. 427
X 341. 920
X 342. 8354
X 343. 7284
X 344. 7720
X 345. 8762
X 346. 3883
X 347. 6148
X 348. 10554
X 349. 684
X 350. 3091
X 351. 3992
X 352. 9991
X 353. 4723
X 354. 7962
X 355. 5825
X 356. 8545
X 357. 321
X 358. 410
X 359. 1076
X 360. 2292
X 361. 2400
X 362. 3298
X 363. 4310
X 364. 8093
X 365. 8215
X 366. 9877
X 367. 6061
X 368. 6947
X 369. 2489
X 370. 5486
X 371. 7676
X 372. 9106
X 373. 9212
X 374. 9447
X 375. 1556
X 376. 3161
X 377. 6192
X 378. 6665
X 379. 5458
X 380. 296
X 381. 6817
X 382. 302
X 383. 2222
X 384. 9402
X 385. 8011
X 386. 6012
X 387. 6704
X 388. 6732
X 389. 8
X 390. 3392
X 391. 5748
X 392. 8661
X 393. 9555
X 394. 11050
X 395. 8776
X 396. 9808
X 397. 2561
X 398. 4034
X 399. 6302
X 400. 2611
X 401. 10493
X 402. 2048
X 403. 4542
X 404. 7300
X 405. 7795
X 406. 16
X 407. 1113
X 408. 3109
X 409. 6835
X 410. 7836
X 411. 9285
X 412. 9602
X 413. 10010
X 414. 4776
X 415. 1180
X 416. 3526
X 417. 6451
X 418. 9440
X 419. 11208
X 420. 6526
X 421. 2269
X 422. 10132
X 423. 11066
X 424. 4032
X 425. 5971
X 426. 8246
X 427. 8358
X 428. 8423
X 429. 5668
X 430. 6953
X 431. 1194
X 432. 5487
X 433. 13
X 434. 1018
X 435. 2889
X 436. 3066
X 437. 6071
X 438. 11353
X 439. 2921
X 440. 2676
X 441. 3446
X 442. 406
X 443. 6956
X 444. 8158
X 445. 1656
X 446. 3090
X 447. 5013
X 448. 6465
X 449. 8196
X 450. 9513
X 451. 10271
X 452. 10534
X 453. 6338
X 454. 6221
X 455. 2050
X 456. 5424
X 457. 4594
X 458. 2555
X 459. 5273
X 460. 5466
X 461. 6286
  462. 7401
X 463. 5256
X 464. 4590
X 465. 6316
X 466. 6422
X 467. 7180
X 468. 9532
X 469. 10457
X 470. 4430
X 471. 7094
X 472. 7572
X 473. 8689
X 474. 42
X 475. 2545
X 476. 8145
X 477. 10251
X 478. 4418
X 479. 6906
X 480. 1746
X 481. 7783
X 482. 1153
X 483. 1975
X 484. 2832
X 485. 3087
X 486. 3216
X 487. 4384
X 488. 4867
X 489. 5072
X 490. 5079
X 491. 5372
X 492. 7009
X 493. 9091
X 494. 9225
X 495. 9549
X 496. 10342
X 497. 10839
X 498. 11124
X 499. 3141
X 500. 10362
X 501. 6468
X 502. 10346
X 503. 278
X 504. 10374
X 505. 2815
X 506. 4340
X 507. 9081
X 508. 9088
X 509. 701
X 510. 3988
X 511. 5470
X 512. 8242
X 513. 9183
X 514. 10372
X 515. 6824
X 516. 3815
X 517. 7556
X 518. 5148
X 519. 7708
X 520. 7809
X 521. 10447
X 522. 3394
X 523. 5649
X 524. 6977
X 525. 7074
X 526. 9926
X 527. 6427
X 528. 7197
X 529. 8330
  530. 6535
X 531. 6439
X 532. 2566
X 533. 4060
X 534. 6910
X 535. 7981
X 536. 5435
X 537. 6046
X 538. 6862
X 539. 9169
X 540. 9945
X 541. 10736
X 542. 11185
X 543. 2082
X 544. 7489
X 545. 10778
X 546. 1258
X 547. 8259
X 548. 951
X 549. 1039
X 550. 10381
X 551. 507
X 552. 650
X 553. 700
X 554. 771
X 555. 945
X 556. 1495
X 557. 1831
X 558. 2542
X 559. 3068
X 560. 3159
X 561. 3626
X 562. 5886
X 563. 6418
X 564. 8096
X 565. 9565
X 566. 9764
X 567. 10467
X 568. 10767
X 569. 11354
X 570. 11422
X 571. 7059
X 572. 4727
X 573. 5026
X 574. 8132
X 575. 2677
X 576. 10642
X 577. 8476
X 578. 1201
X 579. 1227
X 580. 4646
X 581. 5400
X 582. 7129
X 583. 7705
X 584. 8817
X 585. 9751
X 586. 11361
X 587. 4559
X 588. 1873
X 589. 8305
X 590. 8304
X 591. 137
X 592. 2332
X 593. 4708
X 594. 4932
X 595. 10319
X 596. 6629
X 597. 277
X 598. 522
X 599. 799
X 600. 3938
X 601. 4177
X 602. 6510
X 603. 6604
X 604. 7254
X 605. 9293
X 606. 10255
X 607. 10466
X 608. 11166
X 609. 4785
X 610. 5067
X 611. 9794
X 612. 1954
X 613. 2554
X 614. 3823
X 615. 4449
X 616. 5960
X 617. 6426
X 618. 9272
X 619. 10022
X 620. 11046
X 621. 260
X 622. 1055
X 623. 1160
X 624. 2562
X 625. 7574
X 626. 6166
X 627. 5989
X 628. 8908
X 629. 1138
X 630. 4336
X 631. 6187
X 632. 8624
X 633. 9848
X 634. 1521
X 635. 1566
X 636. 2311
X 637. 3841
X 638. 5390
X 639. 5519
X 640. 6256
X 641. 6533
X 642. 6999
X 643. 7078
X 644. 8615
X 645. 9159
X 646. 9288
X 647. 9417
X 648. 9517
X 649. 9730
X 650. 1173
X 651. 8075
X 652. 616
X 653. 4362
X 654. 9695
X 655. 9617
X 656. 2440
X 657. 11254
X 658. 38
X 659. 633
X 660. 962
X 661. 1869
X 662. 3528
X 663. 4443
X 664. 5484
X 665. 6044
X 666. 6272
X 667. 6419
X 668. 7784
X 669. 8013
X 670. 8419
X 671. 8655
X 672. 9307
X 673. 9674
X 674. 5976
X 675. 7077
X 676. 7559
X 677. 365
X 678. 5787
X 679. 6375
X 680. 6979
X 681. 1156
X 682. 1961
X 683. 2064
X 684. 3283
X 685. 3594
X 686. 5215
X 687. 5254
X 688. 6084
X 689. 6612
X 690. 6677
X 691. 7576
X 692. 8087
X 693. 8571
X 694. 9296
X 695. 9811
X 696. 10504
X 697. 10637
X 698. 8333
X 699. 1723
X 700. 2299
X 701. 3255
X 702. 4813
X 703. 7156
X 704. 8443
X 705. 9546
X 706. 508
X 707. 1099
X 708. 1857
X 709. 7161
X 710. 7100
X 711. 174
X 712. 5732
X 713. 7360
X 714. 7666
X 715. 2297
X 716. 6431
X 717. 7187
X 718. 9965
X 719. 5879
X 720. 6729
X 721. 7060
X 722. 7198
X 723. 523
X 724. 583
X 725. 5532
X 726. 1828
X 727. 6334
X 728. 6982
X 729. 7255
X 730. 2791
X 731. 3198
X 732. 5197
X 733. 6673
X 734. 6875
X 735. 6972
X 736. 7375
X 737. 7719
X 738. 9892
X 739. 10217
X 740. 3514
X 741. 7901
X 742. 1041
X 743. 9752
X 744. 6074
X 745. 9788
X 746. 691
X 747. 1097
X 748. 1474
X 749. 2407
X 750. 3599
X 751. 5141
X 752. 6314
X 753. 6915
X 754. 7179
X 755. 7690
X 756. 8339
X 757. 8576
X 758. 8861
X 759. 9701
X 760. 9866
X 761. 10116
X 762. 10837
X 763. 5871
X 764. 6601
X 765. 1056
X 766. 2714
X 767. 2803
X 768. 3947
X 769. 4328
X 770. 7348
X 771. 9170
X 772. 10613
X 773. 10625
X 774. 10735
X 775. 997
X 776. 3709
X 777. 7227
X 778. 350
X 779. 1363
X 780. 1710
X 781. 3593
X 782. 3742
X 783. 6360
X 784. 6758
X 785. 6760
X 786. 7159
X 787. 1722
X 788. 3380
X 789. 4470
X 790. 4959
X 791. 6262
X 792. 2775
X 793. 4424
X 794. 4651
X 795. 6520
X 796. 6630
X 797. 6788
X 798. 7481
X 799. 8322
X 800. 9084
X 801. 7209
X 802. 8898
X 803. 9171
X 804. 9544
X 805. 10671
X 806. 1734
X 807. 3511
X 808. 4102
X 809. 4521
X 810. 5574
X 811. 5878
X 812. 6056
X 813. 6450
X 814. 7766
X 815. 8223
X 816. 9785
X 817. 10835
X 818. 4749
X 819. 6877
X 820. 928
X 821. 3609
X 822. 5257
X 823. 6456
X 824. 7101
X 825. 7475
X 826. 8127
X 827. 9428
X 828. 10747
X 829. 7569
X 830. 4348
X 831. 1781
X 832. 4251
X 833. 4768
X 834. 5855
X 835. 6134
X 836. 7567
X 837. 8166
X 838. 7679
X 839. 5943
X 840. 9693
X 841. 4994
X 842. 8157
X 843. 2201
X 844. 3031
X 845. 6060
X 846. 7457
X 847. 7584
X 848. 10732
X 849. 10901
X 850. 991
X 851. 1832
X 852. 1964
X 853. 2348
X 854. 5043
X 855. 7664
X 856. 8857
X 857. 10181
X 858. 11043
X 859. 7853
X 860. 1334
X 861. 3057
X 862. 4704
X 863. 9686
X 864. 47
X 865. 82
X 866. 125
X 867. 328
X 868. 780
X 869. 4940
X 870. 8181
X 871. 8753
X 872. 9685
X 873. 9731
X 874. 793
X 875. 794
X 876. 852
X 877. 1068
X 878. 1470
X 879. 1471
X 880. 1711
X 881. 2054
X 882. 2056
X 883. 2060
X 884. 2310
X 885. 2688
X 886. 3527
X 887. 4616
X 888. 5964
X 889. 6212
X 890. 6688
X 891. 7271
X 892. 8456
X 893. 8673
X 894. 9694
X 895. 10023
X 896. 10359
X 897. 10499
X 898. 10743
X 899. 6755
X 900. 736
X 901. 1484
X 902. 2452
X 903. 3375
X 904. 3376
X 905. 3595
X 906. 5032
X 907. 5033
X 908. 5434
X 909. 8804
X 910. 7678
X 911. 1658
X 912. 8488
X 913. 112
X 914. 870
X 915. 5535
X 916. 5582
X 917. 5846
X 918. 6222
X 919. 8352
X 920. 8375
X 921. 9834
X 922. 9872
X 923. 7478
X 924. 133
X 925. 163
X 926. 261
X 927. 535
X 928. 657
X 929. 659
X 930. 666
X 931. 1182
X 932. 1824
X 933. 2247
X 934. 2337
X 935. 2695
X 936. 2843
X 937. 3029
X 938. 3053
X 939. 3072
X 940. 3157
X 941. 4086
X 942. 5952
X 943. 6605
X 944. 7351
X 945. 7494
X 946. 9066
X 947. 10031
X 948. 10048
X 949. 11138
X 950. 3849
X 951. 504
